,anime_id,name,genre,type,episodes,rating,members
1316,20541,Mikakunin de Shinkoukei, School,TV,12,7.59,133385
1316,20541,Mikakunin de Shinkoukei, Slice of Life,TV,12,7.59,133385
4580,6137,Tsuki no Waltz,Music,Music,1,6.69,1499
10095,10653,Running Boy: Star Soldier no Himitsu,Sci-Fi,Movie,1,5.64,96
10095,10653,Running Boy: Star Soldier no Himitsu, Space,Movie,1,5.64,96
3090,3829,Anne no Nikki,Drama,Movie,1,7.08,3159
3090,3829,Anne no Nikki, Historical,Movie,1,7.08,3159
11689,5281,Hissatsu Chikan Nin,Hentai,OVA,2,6.25,1930
7485,7449,Pacusi no Uta,Comedy,Special,1,5.38,225
4626,2729,X²: Double X,Drama,Music,1,6.68,2976
4626,2729,X²: Double X, Music,Music,1,6.68,2976
4626,2729,X²: Double X, Shoujo,Music,1,6.68,2976
8615,10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,84
10257,30070,Shiroi Zou (1981),Action,Movie,1,4.71,73
10257,30070,Shiroi Zou (1981), Historical,Movie,1,4.71,73
8843,31585,Henkei Sakuhin Dai 2-ban,Dementia,Movie,1,2.69,92
7622,4395,Norakuro Nitouhei: Enshuu no Maki,Adventure,Movie,1,5.23,355
8738,29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,99
11392,4027,Makai Tenshi Djibril: Episode 2,Hentai,OVA,4,6.71,3594
11392,4027,Makai Tenshi Djibril: Episode 2, Magic,OVA,4,6.71,3594
11392,4027,Makai Tenshi Djibril: Episode 2, Super Power,OVA,4,6.71,3594
1677,84,Mobile Suit Gundam 0083: Stardust Memory,Adventure,OVA,13,7.47,20238
1677,84,Mobile Suit Gundam 0083: Stardust Memory, Drama,OVA,13,7.47,20238
1677,84,Mobile Suit Gundam 0083: Stardust Memory, Mecha,OVA,13,7.47,20238
1677,84,Mobile Suit Gundam 0083: Stardust Memory, Military,OVA,13,7.47,20238
1677,84,Mobile Suit Gundam 0083: Stardust Memory, Sci-Fi,OVA,13,7.47,20238
1677,84,Mobile Suit Gundam 0083: Stardust Memory, Space,OVA,13,7.47,20238
2141,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,Adventure,Movie,1,7.34,849
2141,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure, Comedy,Movie,1,7.34,849
2141,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure, Fantasy,Movie,1,7.34,849
2141,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure, Kids,Movie,1,7.34,849
2141,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure, Shounen,Movie,1,7.34,849
7129,21663,Last Orders,Action,Special,1,5.7,395
7129,21663,Last Orders, Samurai,Special,1,5.7,395
7129,21663,Last Orders, Sci-Fi,Special,1,5.7,395
6153,1093,Oishinbo,Comedy,TV,136,6.24,552
6153,1093,Oishinbo, Seinen,TV,136,6.24,552
6153,1093,Oishinbo, Slice of Life,TV,136,6.24,552
2299,20505,Kimi to Boku,Drama,ONA,1,7.3,1276
2299,20505,Kimi to Boku, Slice of Life,ONA,1,7.3,1276
11305,2438,Hitozuma♪Kasumi-san,Hentai,OVA,2,6.84,3782
749,22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,Comedy,Special,1,7.86,20397
749,22125,Kuroko no Basket: Mou Ikkai Yarimasen ka, School,Special,1,7.86,20397
749,22125,Kuroko no Basket: Mou Ikkai Yarimasen ka, Shounen,Special,1,7.86,20397
749,22125,Kuroko no Basket: Mou Ikkai Yarimasen ka, Sports,Special,1,7.86,20397
3739,8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,Comedy,Special,1,6.9,4093
505,13119,Hakuouki Movie 2: Shikon Soukyuu,Action,Movie,1,8.03,9492
505,13119,Hakuouki Movie 2: Shikon Soukyuu, Drama,Movie,1,8.03,9492
505,13119,Hakuouki Movie 2: Shikon Soukyuu, Historical,Movie,1,8.03,9492
505,13119,Hakuouki Movie 2: Shikon Soukyuu, Josei,Movie,1,8.03,9492
505,13119,Hakuouki Movie 2: Shikon Soukyuu, Samurai,Movie,1,8.03,9492
505,13119,Hakuouki Movie 2: Shikon Soukyuu, Supernatural,Movie,1,8.03,9492
6340,31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,Action,Special,1,6.15,1026
6340,31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program, Magic,Special,1,6.15,1026
3660,1290,Mobile Police Patlabor: WXIII,Mecha,Movie,1,6.92,5480
3660,1290,Mobile Police Patlabor: WXIII, Police,Movie,1,6.92,5480
3660,1290,Mobile Police Patlabor: WXIII, Sci-Fi,Movie,1,6.92,5480
1347,1459,Uchuu no Kishi Tekkaman Blade,Action,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Adventure,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Drama,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Mecha,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Military,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Romance,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Sci-Fi,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Shounen,TV,49,7.58,8546
1347,1459,Uchuu no Kishi Tekkaman Blade, Space,TV,49,7.58,8546
8654,25363,Gensei Shugoshin P-hyoro Ikka OVA,Adventure,OVA,3,5.25,81
8654,25363,Gensei Shugoshin P-hyoro Ikka OVA, Fantasy,OVA,3,5.25,81
8654,25363,Gensei Shugoshin P-hyoro Ikka OVA, Shoujo,OVA,3,5.25,81
5368,24763,Robot Girls Z Specials,Comedy,Special,3,6.48,1592
5368,24763,Robot Girls Z Specials, Mecha,Special,3,6.48,1592
5368,24763,Robot Girls Z Specials, Parody,Special,3,6.48,1592
9811,19921,Ogami Matsugorou,Action,OVA,1,6.08,90
9811,19921,Ogami Matsugorou, Martial Arts,OVA,1,6.08,90
9811,19921,Ogami Matsugorou, Romance,OVA,1,6.08,90
9811,19921,Ogami Matsugorou, School,OVA,1,6.08,90
9811,19921,Ogami Matsugorou, Shounen,OVA,1,6.08,90
7067,5624,Biohazard 4D-Executer,Action,Special,1,5.75,2423
7067,5624,Biohazard 4D-Executer, Adventure,Special,1,5.75,2423
7067,5624,Biohazard 4D-Executer, Horror,Special,1,5.75,2423
7067,5624,Biohazard 4D-Executer, Military,Special,1,5.75,2423
72,16894,Kuroko no Basket 2nd Season,Comedy,TV,25,8.58,243325
72,16894,Kuroko no Basket 2nd Season, School,TV,25,8.58,243325
72,16894,Kuroko no Basket 2nd Season, Shounen,TV,25,8.58,243325
72,16894,Kuroko no Basket 2nd Season, Sports,TV,25,8.58,243325
5865,7405,Jankenman,Adventure,TV,51,6.33,255
5865,7405,Jankenman, Super Power,TV,51,6.33,255
7929,2475,6 Angels,Action,ONA,6,4.59,1890
7929,2475,6 Angels, Sci-Fi,ONA,6,4.59,1890
5560,8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,Action,TV,10,6.42,787
5560,8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu, Comedy,TV,10,6.42,787
6049,9794,Tono to Issho 1.5,Comedy,OVA,1,6.27,462
6049,9794,Tono to Issho 1.5, Historical,OVA,1,6.27,462
6049,9794,Tono to Issho 1.5, Parody,OVA,1,6.27,462
6049,9794,Tono to Issho 1.5, Samurai,OVA,1,6.27,462
6049,9794,Tono to Issho 1.5, Seinen,OVA,1,6.27,462
1391,879,Simoun,Drama,TV,26,7.56,24664
1391,879,Simoun, Magic,TV,26,7.56,24664
1391,879,Simoun, Military,TV,26,7.56,24664
1391,879,Simoun, Romance,TV,26,7.56,24664
1391,879,Simoun, Shoujo Ai,TV,26,7.56,24664
170,513,Tenkuu no Shiro Laputa,Adventure,Movie,1,8.38,151061
170,513,Tenkuu no Shiro Laputa, Fantasy,Movie,1,8.38,151061
170,513,Tenkuu no Shiro Laputa, Romance,Movie,1,8.38,151061
170,513,Tenkuu no Shiro Laputa, Sci-Fi,Movie,1,8.38,151061
8589,30530,Fuusen Shoujo Temple-chan Movie,Adventure,Movie,1,4.75,44
8589,30530,Fuusen Shoujo Temple-chan Movie, Comedy,Movie,1,4.75,44
8589,30530,Fuusen Shoujo Temple-chan Movie, Kids,Movie,1,4.75,44
8589,30530,Fuusen Shoujo Temple-chan Movie, Music,Movie,1,4.75,44
7185,10258,Gokicha!!,Comedy,ONA,2,5.66,5615
852,8426,Hourou Musuko,Drama,TV,11,7.8,53426
852,8426,Hourou Musuko, School,TV,11,7.8,53426
852,8426,Hourou Musuko, Slice of Life,TV,11,7.8,53426
11616,1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,OVA,1,6.36,2181
4779,10917,Pokemon: Pikachu no Fuyuyasumi (2001),Adventure,OVA,3,6.64,4079
4779,10917,Pokemon: Pikachu no Fuyuyasumi (2001), Comedy,OVA,3,6.64,4079
4779,10917,Pokemon: Pikachu no Fuyuyasumi (2001), Fantasy,OVA,3,6.64,4079
4779,10917,Pokemon: Pikachu no Fuyuyasumi (2001), Kids,OVA,3,6.64,4079
6927,10813,Alps no Shoujo Heidi Pilot,Comedy,Special,1,5.84,419
6927,10813,Alps no Shoujo Heidi Pilot, Drama,Special,1,5.84,419
6927,10813,Alps no Shoujo Heidi Pilot, Slice of Life,Special,1,5.84,419
1162,1251,Fushigi no Umi no Nadia,Adventure,TV,39,7.65,24229
1162,1251,Fushigi no Umi no Nadia, Comedy,TV,39,7.65,24229
1162,1251,Fushigi no Umi no Nadia, Historical,TV,39,7.65,24229
1162,1251,Fushigi no Umi no Nadia, Romance,TV,39,7.65,24229
1162,1251,Fushigi no Umi no Nadia, Sci-Fi,TV,39,7.65,24229
7042,5648,Bouken Shite mo Ii Koro,Comedy,OVA,3,5.77,369
7042,5648,Bouken Shite mo Ii Koro, Seinen,OVA,3,5.77,369
10222,17221,Shin Kabukichou Story Hana no Asukagumi!,Adventure,OVA,1,6.0,122
10222,17221,Shin Kabukichou Story Hana no Asukagumi!, Drama,OVA,1,6.0,122
10222,17221,Shin Kabukichou Story Hana no Asukagumi!, Shoujo,OVA,1,6.0,122
11429,3171,Ryoujoku Hitozuma Onsen,Hentai,OVA,2,6.63,2099
3084,10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,Fantasy,Movie,1,7.09,2874
3084,10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪, Kids,Movie,1,7.09,2874
3084,10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪, Magic,Movie,1,7.09,2874
3084,10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪, Shoujo,Movie,1,7.09,2874
8488,28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,Comedy,Special,3,6.19,196
8488,28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special, Sci-Fi,Special,3,6.19,196
8488,28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special, Shounen,Special,3,6.19,196
8488,28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special, Shounen,Special,3,6.19,196
1250,4981,Casshern Sins,Action,TV,24,7.61,80307
1250,4981,Casshern Sins, Adventure,TV,24,7.61,80307
1250,4981,Casshern Sins, Drama,TV,24,7.61,80307
1250,4981,Casshern Sins, Psychological,TV,24,7.61,80307
1250,4981,Casshern Sins, Sci-Fi,TV,24,7.61,80307
6498,2906,Rokushin Gattai GodMars: Juunanasai no Densetsu,Action,OVA,1,6.09,408
6498,2906,Rokushin Gattai GodMars: Juunanasai no Densetsu, Mecha,OVA,1,6.09,408
6498,2906,Rokushin Gattai GodMars: Juunanasai no Densetsu, Sci-Fi,OVA,1,6.09,408
6498,2906,Rokushin Gattai GodMars: Juunanasai no Densetsu, Space,OVA,1,6.09,408
2633,3505,Yuusha Shirei Dagwon,Action,TV,48,7.21,689
2633,3505,Yuusha Shirei Dagwon, Adventure,TV,48,7.21,689
2633,3505,Yuusha Shirei Dagwon, Martial Arts,TV,48,7.21,689
2633,3505,Yuusha Shirei Dagwon, Mecha,TV,48,7.21,689
2633,3505,Yuusha Shirei Dagwon, School,TV,48,7.21,689
2633,3505,Yuusha Shirei Dagwon, Super Power,TV,48,7.21,689
5353,8145,Gegege no Kitarou: Nippon Bakuretsu,Action,Movie,1,6.48,340
5353,8145,Gegege no Kitarou: Nippon Bakuretsu, Fantasy,Movie,1,6.48,340
5353,8145,Gegege no Kitarou: Nippon Bakuretsu, Horror,Movie,1,6.48,340
5353,8145,Gegege no Kitarou: Nippon Bakuretsu, Kids,Movie,1,6.48,340
5353,8145,Gegege no Kitarou: Nippon Bakuretsu, Shounen,Movie,1,6.48,340
5353,8145,Gegege no Kitarou: Nippon Bakuretsu, Supernatural,Movie,1,6.48,340
10889,13167,Zoobles!,Kids,TV,26,5.57,109
184,7674,Bakuman.,Comedy,TV,25,8.35,246899
184,7674,Bakuman., Romance,TV,25,8.35,246899
184,7674,Bakuman., Shounen,TV,25,8.35,246899
3373,3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,Action,Special,1,7.01,2355
3373,3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki, Fantasy,Special,1,7.01,2355
3373,3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki, Historical,Special,1,7.01,2355
3373,3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki, Military,Special,1,7.01,2355
3373,3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki, Shoujo,Special,1,7.01,2355
9417,19971,Machi Ichiban no Kechinbou,Drama,Special,1,5.61,117
9417,19971,Machi Ichiban no Kechinbou, Historical,Special,1,5.61,117
9417,19971,Machi Ichiban no Kechinbou, Music,Special,1,5.61,117
9417,19971,Machi Ichiban no Kechinbou, Supernatural,Special,1,5.61,117
11276,203,Words Worth,Adventure,OVA,5,6.9,5080
11276,203,Words Worth, Demons,OVA,5,6.9,5080
11276,203,Words Worth, Fantasy,OVA,5,6.9,5080
11276,203,Words Worth, Hentai,OVA,5,6.9,5080
11276,203,Words Worth, Magic,OVA,5,6.9,5080
8410,33534,Curly,Comedy,ONA,1,4.7,54
3482,18095,Nourin,Comedy,TV,12,6.98,76069
3482,18095,Nourin, Ecchi,TV,12,6.98,76069
3482,18095,Nourin, Romance,TV,12,6.98,76069
3482,18095,Nourin, School,TV,12,6.98,76069
10656,4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,Comedy,Movie,1,6.3,277
10656,4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko, Kids,Movie,1,6.3,277
6563,8724,Nobiro Nobiro Daisuki na Ki,Fantasy,Music,1,6.06,168
6563,8724,Nobiro Nobiro Daisuki na Ki, Music,Music,1,6.06,168
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Action,Movie,1,7.91,77103
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago, Adventure,Movie,1,7.91,77103
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago, Demons,Movie,1,7.91,77103
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago, Fantasy,Movie,1,7.91,77103
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago, Military,Movie,1,7.91,77103
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago, Seinen,Movie,1,7.91,77103
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago, Supernatural,Movie,1,7.91,77103
7795,10436,Animal Dance,Dementia,Movie,1,4.98,412
7795,10436,Animal Dance, Music,Movie,1,4.98,412
6268,29975,Gunslinger Stratos,Action,ONA,1,6.19,2666
6268,29975,Gunslinger Stratos, Sci-Fi,ONA,1,6.19,2666
8985,28021,Ishii Hisaichi no Nanda Kanda Gekijou,Comedy,OVA,2,8.0,62
8985,28021,Ishii Hisaichi no Nanda Kanda Gekijou, Martial Arts,OVA,2,8.0,62
8985,28021,Ishii Hisaichi no Nanda Kanda Gekijou, Sci-Fi,OVA,2,8.0,62
8985,28021,Ishii Hisaichi no Nanda Kanda Gekijou, Space,OVA,2,8.0,62
4704,4387,UFO Robo Grendizer tai Great Mazinger,Mecha,Movie,1,6.66,923
4704,4387,UFO Robo Grendizer tai Great Mazinger, Sci-Fi,Movie,1,6.66,923
5084,19151,Walkure Romanze,Action,TV,12,6.56,56131
5084,19151,Walkure Romanze, Ecchi,TV,12,6.56,56131
5084,19151,Walkure Romanze, Harem,TV,12,6.56,56131
5084,19151,Walkure Romanze, Romance,TV,12,6.56,56131
5084,19151,Walkure Romanze, School,TV,12,6.56,56131
5084,19151,Walkure Romanze, Sports,TV,12,6.56,56131
3124,3407,Blassreiter,Action,TV,24,7.07,55444
3124,3407,Blassreiter, Sci-Fi,TV,24,7.07,55444
4926,3570,Yadosagashi,Adventure,Special,1,6.6,1113
4926,3570,Yadosagashi, Fantasy,Special,1,6.6,1113
4926,3570,Yadosagashi, Kids,Special,1,6.6,1113
4926,3570,Yadosagashi, Slice of Life,Special,1,6.6,1113
5731,835,Sister Princess: Re Pure,Drama,TV,13,6.37,5782
5731,835,Sister Princess: Re Pure, Romance,TV,13,6.37,5782
9660,19797,Nanbo no Monjai! 2: Yankee Gurentai,Action,OVA,1,5.0,56
9660,19797,Nanbo no Monjai! 2: Yankee Gurentai, Comedy,OVA,1,5.0,56
6227,16211,Bakumatsu Gijinden Roman,Fantasy,TV,12,6.2,7816
6227,16211,Bakumatsu Gijinden Roman, Historical,TV,12,6.2,7816
11598,9287,Inyouchuu Shoku Special,Demons,OVA,1,6.38,1492
11598,9287,Inyouchuu Shoku Special, Fantasy,OVA,1,6.38,1492
11598,9287,Inyouchuu Shoku Special, Hentai,OVA,1,6.38,1492
11598,9287,Inyouchuu Shoku Special, Horror,OVA,1,6.38,1492
11598,9287,Inyouchuu Shoku Special, Supernatural,OVA,1,6.38,1492
11445,21393,Shiiba-san no Ura no Kao. with Imouto Lip,Hentai,OVA,1,6.61,1786
6537,22735,Oreca Battle,Game,TV,51,6.07,1632
8990,10760,Issunboushi,Drama,Movie,1,6.0,120
3683,25383,Doraemon Movie 35: Nobita no Space Heroes,Comedy,Movie,1,6.91,493
3683,25383,Doraemon Movie 35: Nobita no Space Heroes, Kids,Movie,1,6.91,493
3683,25383,Doraemon Movie 35: Nobita no Space Heroes, Shounen,Movie,1,6.91,493
3683,25383,Doraemon Movie 35: Nobita no Space Heroes, Space,Movie,1,6.91,493
10729,30207,Watashi wa Tofu Desu,Kids,Music,1,4.46,55
10729,30207,Watashi wa Tofu Desu, Music,Music,1,4.46,55
4082,21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,Music,Movie,1,6.81,777
4082,21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten, Shoujo,Movie,1,6.81,777
4082,21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten, Sports,Movie,1,6.81,777
975,6372,Higashi no Eden Movie I: The King of Eden,Comedy,Movie,1,7.74,101734
975,6372,Higashi no Eden Movie I: The King of Eden, Drama,Movie,1,7.74,101734
975,6372,Higashi no Eden Movie I: The King of Eden, Mystery,Movie,1,7.74,101734
975,6372,Higashi no Eden Movie I: The King of Eden, Romance,Movie,1,7.74,101734
975,6372,Higashi no Eden Movie I: The King of Eden, Slice of Life,Movie,1,7.74,101734
975,6372,Higashi no Eden Movie I: The King of Eden, Thriller,Movie,1,7.74,101734
507,3572,Macross F,Action,TV,25,8.02,95551
507,3572,Macross F, Mecha,TV,25,8.02,95551
507,3572,Macross F, Military,TV,25,8.02,95551
507,3572,Macross F, Music,TV,25,8.02,95551
507,3572,Macross F, Romance,TV,25,8.02,95551
507,3572,Macross F, Sci-Fi,TV,25,8.02,95551
507,3572,Macross F, Space,TV,25,8.02,95551
1854,332,Dokidoki Densetsu: Mahoujin Guru Guru,Adventure,TV,38,7.42,1625
1854,332,Dokidoki Densetsu: Mahoujin Guru Guru, Comedy,TV,38,7.42,1625
1854,332,Dokidoki Densetsu: Mahoujin Guru Guru, Fantasy,TV,38,7.42,1625
1854,332,Dokidoki Densetsu: Mahoujin Guru Guru, Magic,TV,38,7.42,1625
1854,332,Dokidoki Densetsu: Mahoujin Guru Guru, Shounen,TV,38,7.42,1625
10047,33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,Action,ONA,1,5.81,107
10047,33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi, Fantasy,ONA,1,5.81,107
10047,33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi, Historical,ONA,1,5.81,107
10047,33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi, Martial Arts,ONA,1,5.81,107
10418,6482,Sugar Bunnies Chocolate!,Kids,TV,26,6.95,203
9355,28109,Kuzuryuugawa to Shounen,Drama,OVA,1,7.75,61
9355,28109,Kuzuryuugawa to Shounen, Historical,OVA,1,7.75,61
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?,Action,Special,1,7.34,21212
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?, Comedy,Special,1,7.34,21212
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?, Demons,Special,1,7.34,21212
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?, School,Special,1,7.34,21212
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?, Shounen,Special,1,7.34,21212
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?, Supernatural,Special,1,7.34,21212
222,1519,Black Lagoon: The Second Barrage,Action,TV,12,8.3,203233
222,1519,Black Lagoon: The Second Barrage, Seinen,TV,12,8.3,203233
5177,31338,Hundred,Action,TV,12,6.53,92396
5177,31338,Hundred, Ecchi,TV,12,6.53,92396
5177,31338,Hundred, Harem,TV,12,6.53,92396
5177,31338,Hundred, Mecha,TV,12,6.53,92396
5177,31338,Hundred, Romance,TV,12,6.53,92396
5177,31338,Hundred, School,TV,12,6.53,92396
5177,31338,Hundred, Sci-Fi,TV,12,6.53,92396
10592,6124,Toshishun,Adventure,Special,1,6.3,92
10592,6124,Toshishun, Drama,Special,1,6.3,92
10592,6124,Toshishun, Fantasy,Special,1,6.3,92
10592,6124,Toshishun, Historical,Special,1,6.3,92
10592,6124,Toshishun, Supernatural,Special,1,6.3,92
478,8408,Durarara!! Specials,Action,Special,2,8.04,103105
478,8408,Durarara!! Specials, Comedy,Special,2,8.04,103105
478,8408,Durarara!! Specials, Supernatural,Special,2,8.04,103105
11740,2137,Haitokuzuma,Hentai,OVA,2,6.17,2446
5131,32502,BlazBlue: Alter Memory Specials,Comedy,Special,6,6.54,952
10823,27467,Yoligongju Loopy,Kids,TV,6,5.47,62
10823,27467,Yoligongju Loopy, Magic,TV,6,5.47,62
6695,510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,Comedy,TV,13,5.99,3334
6695,510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi, Drama,TV,13,5.99,3334
6695,510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi, Harem,TV,13,5.99,3334
6695,510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi, Romance,TV,13,5.99,3334
6695,510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi, School,TV,13,5.99,3334
3996,1103,Shinkon Gattai Godannar!!,Comedy,TV,13,6.83,8688
3996,1103,Shinkon Gattai Godannar!!, Ecchi,TV,13,6.83,8688
3996,1103,Shinkon Gattai Godannar!!, Mecha,TV,13,6.83,8688
3996,1103,Shinkon Gattai Godannar!!, Romance,TV,13,6.83,8688
3996,1103,Shinkon Gattai Godannar!!, Sci-Fi,TV,13,6.83,8688
3745,21325,Pupipo!,Comedy,TV,15,6.9,12781
3745,21325,Pupipo!, School,TV,15,6.9,12781
3745,21325,Pupipo!, Slice of Life,TV,15,6.9,12781
3745,21325,Pupipo!, Supernatural,TV,15,6.9,12781
11772,4356,Innocent Blue,Hentai,OVA,2,6.12,1625
5358,3676,Machine Robo: Revenge of Chronos,Action,TV,47,6.48,632
5358,3676,Machine Robo: Revenge of Chronos, Mecha,TV,47,6.48,632
5358,3676,Machine Robo: Revenge of Chronos, Sci-Fi,TV,47,6.48,632
5622,2075,Kiko-chan Smile,Adventure,TV,51,6.4,297
5622,2075,Kiko-chan Smile, Comedy,TV,51,6.4,297
5622,2075,Kiko-chan Smile, Josei,TV,51,6.4,297
5622,2075,Kiko-chan Smile, Slice of Life,TV,51,6.4,297
6919,4103,Oval x Over,Cars,OVA,1,5.85,557
9184,22625,Kero Kero Keroppi no Dai Bouken,Adventure,OVA,1,6.0,75
9184,22625,Kero Kero Keroppi no Dai Bouken, Fantasy,OVA,1,6.0,75
9184,22625,Kero Kero Keroppi no Dai Bouken, Kids,OVA,1,6.0,75
3639,8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,Comedy,Special,1,6.93,4037
3639,8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson, School,Special,1,6.93,4037
5751,28713,Isuca: Gokuraku,Comedy,OVA,1,6.36,9464
5751,28713,Isuca: Gokuraku, Ecchi,OVA,1,6.36,9464
5751,28713,Isuca: Gokuraku, Romance,OVA,1,6.36,9464
5751,28713,Isuca: Gokuraku, Seinen,OVA,1,6.36,9464
5751,28713,Isuca: Gokuraku, Supernatural,OVA,1,6.36,9464
7990,2318,Dog Soldier,Action,OVA,1,4.24,827
7990,2318,Dog Soldier, Military,OVA,1,4.24,827
7990,2318,Dog Soldier, Seinen,OVA,1,4.24,827
3975,9095,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,Adventure,Special,1,6.83,285
3975,9095,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki, Historical,Special,1,6.83,285
7709,21891,Natsumi Step!,Music,Music,1,5.12,136
10673,29800,Urameshi Denwa,Kids,Movie,1,4.02,94
11794,3056,Natural,Hentai,OVA,2,6.08,1084
12129,2977,Youjuu Sensen Adventure Kid,Demons,OVA,3,5.49,1152
12129,2977,Youjuu Sensen Adventure Kid, Fantasy,OVA,3,5.49,1152
12129,2977,Youjuu Sensen Adventure Kid, Hentai,OVA,3,5.49,1152
12129,2977,Youjuu Sensen Adventure Kid, Horror,OVA,3,5.49,1152
4961,562,Sakura Taisen: Le Nouveau Paris,Adventure,OVA,3,6.59,1608
4961,562,Sakura Taisen: Le Nouveau Paris, Mecha,OVA,3,6.59,1608
4961,562,Sakura Taisen: Le Nouveau Paris, Sci-Fi,OVA,3,6.59,1608
4961,562,Sakura Taisen: Le Nouveau Paris, Shounen,OVA,3,6.59,1608
1567,31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,Mystery,TV,22,7.5,3676
1567,31227,Kindaichi Shounen no Jikenbo Returns 2nd Season, Shounen,TV,22,7.5,3676
3856,12027,Anne no Nikki: Anne Frank Monogatari,Drama,Special,1,6.86,385
3856,12027,Anne no Nikki: Anne Frank Monogatari, Historical,Special,1,6.86,385
12202,5383,My Life As,Comedy,OVA,1,5.24,778
12202,5383,My Life As, Hentai,OVA,1,5.24,778
12202,5383,My Life As, Yuri,OVA,1,5.24,778
12007,8471,Naoko no Tropic Angel: Hyouryuu,Hentai,OVA,1,5.74,204
664,33221,Mobile Suit Gundam Thunderbolt: December Sky,Action,Movie,1,7.92,2833
664,33221,Mobile Suit Gundam Thunderbolt: December Sky, Drama,Movie,1,7.92,2833
664,33221,Mobile Suit Gundam Thunderbolt: December Sky, Mecha,Movie,1,7.92,2833
