,anime_id,name,genre,type,episodes,rating,members
4981,8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477
11903,9091,Ikusa Otome Suvia Special,"Fantasy, Hentai",Special,1,5.92,1181
1961,13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",OVA,3,7.39,4238
440,3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184
6421,8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1,6.12,4882
9462,33547,Mameshiba x Gaist Crusher Collab CM,"Comedy, Fantasy, Parody",Special,1,5.08,128
5610,10526,Duel Masters Zero,"Action, Kids",TV,25,6.4,795
7925,4397,Osaru no Sankichi: Totsugeki-tai,Military,Movie,1,4.62,489
8042,7900,Super Kid,"Action, Adventure, Sci-Fi",Movie,1,3.56,341
8999,27561,J League wo 100-bai Tanoshiku Miru Houhou!!,"Comedy, Parody, Sports",Movie,1,4.17,60
4978,9690,Densetsu no Yuusha no Densetsu: Iris Report,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.58,11765
10389,30024,SOS Kochira Chikyuu,"Drama, Kids",Movie,1,6.25,41
7633,22175,The Harmonic Gleam Vibration,Dementia,Movie,1,5.22,150
1941,5597,Natsu no Arashi!,"Comedy, Romance, Supernatural",TV,13,7.4,30098
3490,11241,Brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,12,6.97,82205
6717,10519,Mahou Shoujo Sonico★Magica,"Music, Parody",ONA,1,5.98,13266
4086,3024,Ribbon no Kishi,"Action, Fantasy, Mystery, Romance",TV,52,6.81,1654
284,721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218
8930,25091,Hyakubanme no Saru,"Historical, Kids",Movie,1,6.83,57
5927,32065,Kimi no Sumu Machi,Comedy,Special,1,6.31,398
10178,25329,Sensuikan ni Koi wo Shita Kujira no Hanashi,Kids,Movie,1,5.25,86
703,32863,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,"Action, Comedy, School, Shounen",ONA,8,7.88,7999
3592,1018,Majutsushi Orphen: Revenge,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,23,6.94,9126
7600,6281,Asylum Session,"Sci-Fi, Seinen",Movie,1,5.25,2678
9930,29459,Pata Pata Mama,"Kids, Music",Music,1,3.93,85
9260,18301,Kkureogi Balmyeongwang,"Action, Mecha, Sci-Fi, Shounen",Movie,1,3.5,61
6710,19519,Dream Creator feat. GUMI,Music,Music,1,5.98,571
6667,8706,SOS TV Walpurgis Night Fever,"Comedy, Sci-Fi",ONA,11,6.01,422
2200,1168,Musekinin Kanchou Tylor OVA,"Adventure, Comedy, Drama, Military, Sci-Fi, Space",OVA,10,7.33,5006
12061,9211,Shikatte Ingo: Misaki Shunin no Buka Kyouiku-hen,Hentai,OVA,1,5.64,1262
960,33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Special,1,7.75,17443
4094,2114,Tenkuu Senki Shurato: Sousei e no Anto,"Action, Fantasy, Magic, Shounen",OVA,6,6.81,916
5888,9972,Document Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",Movie,1,6.32,336
473,17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475
7781,30401,Rule,Dementia,Movie,1,5.02,106
1792,6030,Needless,"Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24,7.44,86942
587,8609,Detective Conan OVA 10: Kid in Trap Island,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.95,7757
7364,7423,The Tales of Rien Village #1: &quot;Toilet ni Ittokiya&quot;,Fantasy,ONA,1,5.5,365
9362,28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",OVA,1,6.88,69
2922,9798,Pandane to Tamago-hime,"Adventure, Fantasy",Movie,1,7.13,1995
10599,32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,3.82,83
11722,2794,Kussetsu,Hentai,OVA,3,6.2,642
468,268,Golden Boy,"Adventure, Comedy, Ecchi",OVA,6,8.05,113040
9031,30157,Joki Joki Tailor,"Kids, Music",Music,1,4.06,72
5056,12497,Garakuta-doori no Stain: Epilogue,Comedy,OVA,1,6.56,181
4530,402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy, Magic",OVA,1,6.7,1030
8590,16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,86
3186,32409,Shinmai Maou no Testament Burst Specials,"Comedy, Demons, Ecchi",Special,5,7.06,3495
2967,6344,Shikabane Hime: Kuro Special,"Action, Adventure, Drama, Horror, Supernatural",Special,1,7.12,9558
9196,22639,Kero Kero Keroppi no Tomodachi wa Mahoutsukai,"Kids, Magic",OVA,1,5.73,71
1095,25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,"Comedy, Drama, Slice of Life",Movie,1,7.69,4467
5282,21167,Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Fantasy,TV,12,6.5,37885
3804,4262,Koihime†Musou,"Action, Adventure, Fantasy, Historical, Martial Arts",TV,12,6.88,32176
12240,4178,Dream Hazard: Akuma no Program,Hentai,OVA,1,4.77,616
9714,27849,Nezumi-kun no Chokki,Kids,OVA,4,7.0,44
5059,1570,Happiness!,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393
3842,30749,Saijaku Muhai no Bahamut,"Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural",TV,12,6.87,94430
4834,5476,Fushigi na Melmo,"Magic, Shoujo",TV,26,6.62,440
11556,5209,Manin Densha,Hentai,OVA,3,6.43,2708
980,1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Comedy, Drama, Magic, Super Power",TV,26,7.74,35442
8397,30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"Comedy, Historical, Kids",Movie,1,5.63,81
1056,19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,"Mecha, Police, Psychological, Sci-Fi",Movie,1,7.7,24880
3134,10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3,7.07,3121
3788,10578,C³,"Action, Comedy, Ecchi, School, Supernatural",TV,12,6.88,100425
2765,1602,Soukou no Strain,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",TV,13,7.17,14925
9308,29745,Korokoro Animal,Kids,TV,60,6.0,43
4174,31440,Teekyuu 6,"Comedy, Shounen, Sports",TV,12,6.79,6897
5897,1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Comedy,ONA,7,6.32,4503
7660,6857,Momotarou no Umiwashi,"Historical, Kids, Military",Movie,1,5.18,569
11634,31995,Kowaremono The Animation,"Hentai, School",OVA,1,6.35,1914
9848,33343,Omusubi Kororin,"Fantasy, Kids",Movie,1,3.33,41
9146,27841,Karasu no Panya-san/Dorobou Gakkou,Kids,OVA,2,5.67,56
8236,24793,Bloody Bunny,Comedy,TV,26,5.26,170
3654,21333,Kazoku no Hanashi,"Drama, Music",ONA,1,6.92,436
2523,690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",TV,26,7.24,21550
2023,30344,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music",TV,12,7.38,16736
10459,14821,Taekwon Dongja Maruchi Arachi,Action,Movie,1,4.53,93
7690,8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,5.14,205
3582,13281,FlashBack,Music,Music,1,6.94,1508
10063,19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",TV,26,6.13,241
11194,28961,Idol☆Sister,"Harem, Hentai",OVA,1,7.12,4286
304,1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399
2846,11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,"Action, Adventure, Comedy, Mecha, Shounen, Space",Special,1,7.15,683
11657,3107,Dark Shell: Ori no Naka no Namameki,Hentai,OVA,2,6.29,2785
9277,30235,Kochira Tamago Outou Negaimasu,"Comedy, School",OVA,1,4.5,51
6496,31890,Nurse Witch Komugi-chan R,"Comedy, Magic, Parody",TV,12,6.09,7376
9851,7531,Onbu Obake,Supernatural,Movie,1,6.08,97
8994,32107,Itoshi no Muco OVA,"Comedy, Slice of Life",OVA,1,5.84,154
221,962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596
7081,9324,Elf 17,"Adventure, Comedy, Martial Arts, Mecha",OVA,1,5.74,584
9327,24797,Kubire 3 Sisters,Comedy,Special,7,3.0,57
4473,2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,"Adventure, Comedy, Kids",OVA,1,6.72,1239
11886,1383,Yuuwaku Countdown,"Action, Comedy, Fantasy, Hentai, Horror, Mecha, Romance, Supernatural",OVA,6,5.95,1194
11500,21059,Oppai Infinity∞! The Animation,Hentai,OVA,1,6.51,1885
1040,18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Special,1,7.71,14703
10862,12765,Yuuyake Banchou,Action,TV,26,6.36,109
1237,10589,Naruto: Shippuuden Movie 5 - Blood Prison,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power",Movie,1,7.62,75660
4875,4314,Nanami-chan 2nd Series,"Comedy, Kids",TV,16,6.61,336
7529,6827,Suzume no Oyado,Fantasy,Movie,1,5.34,359
4461,5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",TV,51,6.72,13898
3824,22513,Freely Tomorrow,Music,Music,1,6.87,1199
8788,27693,Heart Cocktail,"Romance, Seinen",TV,77,6.36,150
5582,14237,Busou Shinki,"Action, Sci-Fi, Slice of Life",TV,12,6.41,24595
5428,10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",Special,1,6.46,10024
2981,903,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,"Action, Adventure, Comedy, Demons, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,7.11,54947
129,9260,Kizumonogatari I: Tekketsu-hen,"Mystery, Supernatural, Vampire",Movie,1,8.45,99579
7988,3533,Gakuentoshi Varanoir Joukan,"Action, Magic",OVA,2,4.25,769
1925,20479,Choujigen Game Neptune The Animation OVA,"Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,16067
4940,2637,Doraemon: It&#039;s Autumn!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.59,483
9561,7452,Mini Moni Yaru no da Pyon!,Comedy,TV,66,4.78,146
2174,12669,Amagami SS+ Plus Specials,Romance,Special,6,7.33,17764
7476,14023,R²: Rise R to the Second Power,Music,Music,1,5.39,240
10346,27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,"Comedy, Fantasy, Kids",Movie,1,5.47,106
9673,27943,Nano Invaders,"Action, Adventure, Shounen, Super Power",TV,52,7.08,519
10557,19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",TV,132,7.63,72
5894,7723,Hipira-kun,"Comedy, Fantasy, Kids, Supernatural, Vampire",TV,10,6.32,1923
11535,14659,Hump Bang,Hentai,OVA,2,6.46,1775
4782,6885,Sora no Manimani Specials,"Comedy, School, Slice of Life",Special,3,6.64,4444
7936,9801,Hustle!! Tokitama-kun,Dementia,Special,1,4.56,369
2986,14653,Hayate no Gotoku! Can&#039;t Take My Eyes Off You,"Comedy, Harem, Parody, Shounen",TV,12,7.11,31435
6073,8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,6.26,6996
10725,29867,Wasurerareta Ningyou,Kids,Movie,1,4.44,94
9081,22975,Kaibutsu-kun: Demon no Ken,"Comedy, Horror, Kids, Shounen",Movie,1,5.88,93
4018,271,Gad Guard,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.82,8315
10293,11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",Comedy,TV,11,5.52,130
10524,23915,The Adventures of Hello Kitty &amp; Friends,"Fantasy, Kids",TV,52,5.08,117
5024,22053,Gakkou no Kaidan (OVA),"Comedy, Horror, Mystery, Supernatural",OVA,10,6.57,452
2825,343,Tsukuyomi: Moon Phase,"Comedy, Fantasy, Romance, Seinen, Vampire",TV,25,7.16,44874
4371,7090,Madou King Granzort: Saigo no Magical Taisen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,2,6.74,214
54,31240,Re:Zero kara Hajimeru Isekai Seikatsu,"Drama, Fantasy, Psychological, Thriller",TV,25,8.64,355839
5191,5272,Tondemo Nezumi Daikatsuyaku,Adventure,Movie,1,6.53,252
8466,5916,Donguri no Ie,Drama,Movie,1,7.0,106
11960,3921,Kamyla,"Hentai, Police",OVA,3,5.83,1091
9193,22647,Kero Kero Keroppi no Sora Tobu Yume no Fune,"Fantasy, Kids",OVA,1,6.62,67
1340,4061,Grimm Masterpiece Theater II,"Adventure, Comedy, Fantasy, Kids, Magic",TV,23,7.58,1169
11906,4775,Lunatic Night,"Comedy, Hentai, Parody",OVA,3,5.92,688
5514,29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",TV,24,6.43,729
2961,32553,Nisekoi: OVA,"Comedy, Harem, Romance, School, Shounen",OVA,2,7.12,17022
6965,33274,Onara Gorou,Comedy,TV,13,5.82,5117
7135,2453,Dennou Sentai Voogie&#039;s★Angel,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,5.69,1132
523,1470,City Hunter,"Action, Comedy, Mystery, Shounen",TV,51,8.0,19963
753,16239,One Piece: Episode of Luffy - Hand Island no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.86,21489
864,2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.79,2688
6067,3406,iDOLM@STER Xenoglossia Specials,"Comedy, Mecha, Sci-Fi",Special,9,6.26,2377
10110,32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2,6.24,535
8060,33363,&quot;Eiyuu&quot; Kaitai,"Fantasy, Super Power",OVA,1,7.33,578
2435,9645,Be-Bop Highschool,"Comedy, School, Seinen",OVA,7,7.26,1180
4207,222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,6.78,11750
626,25303,Haikyuu!! OVA,"Shounen, Sports",OVA,2,7.93,30063
8588,5594,Fuusen no Doratarou,Kids,TV,13,5.95,112
7628,23933,Kyutai Panic Adventure!,"Action, Martial Arts, Shounen, Super Power",Special,1,5.21,700
8691,7177,Gokyoudai Monogatari,Comedy,TV,32,6.5,181
3611,2645,Dorami &amp; Doraemons: Space Land&#039;s Critical Event,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.93,457
10768,31700,Xiao Taiji,"Action, Kids, Martial Arts",TV,14,5.86,45
8409,30955,Crazy Monkey,Ecchi,Movie,1,4.81,92
1555,2817,Cinderella Monogatari,"Adventure, Fantasy, Kids, Romance",TV,26,7.5,3560
1316,20541,Mikakunin de Shinkoukei,"Comedy, Romance, School, Slice of Life",TV,12,7.59,133385
4580,6137,Tsuki no Waltz,Music,Music,1,6.69,1499
10095,10653,Running Boy: Star Soldier no Himitsu,"Sci-Fi, Space",Movie,1,5.64,96
3090,3829,Anne no Nikki,"Drama, Historical",Movie,1,7.08,3159
11689,5281,Hissatsu Chikan Nin,Hentai,OVA,2,6.25,1930
7485,7449,Pacusi no Uta,Comedy,Special,1,5.38,225
4626,2729,X²: Double X,"Drama, Music, Shoujo",Music,1,6.68,2976
8615,10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,84
10257,30070,Shiroi Zou (1981),"Action, Historical",Movie,1,4.71,73
8843,31585,Henkei Sakuhin Dai 2-ban,Dementia,Movie,1,2.69,92
7622,4395,Norakuro Nitouhei: Enshuu no Maki,Adventure,Movie,1,5.23,355
8738,29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,99
11392,4027,Makai Tenshi Djibril: Episode 2,"Hentai, Magic, Super Power",OVA,4,6.71,3594
1677,84,Mobile Suit Gundam 0083: Stardust Memory,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,13,7.47,20238
2141,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,849
7129,21663,Last Orders,"Action, Samurai, Sci-Fi",Special,1,5.7,395
6153,1093,Oishinbo,"Comedy, Seinen, Slice of Life",TV,136,6.24,552
2299,20505,Kimi to Boku,"Drama, Slice of Life",ONA,1,7.3,1276
11305,2438,Hitozuma♪Kasumi-san,Hentai,OVA,2,6.84,3782
749,22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,"Comedy, School, Shounen, Sports",Special,1,7.86,20397
3739,8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,Comedy,Special,1,6.9,4093
505,13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",Movie,1,8.03,9492
6340,31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,"Action, Magic",Special,1,6.15,1026
3660,1290,Mobile Police Patlabor: WXIII,"Mecha, Police, Sci-Fi",Movie,1,6.92,5480
1347,1459,Uchuu no Kishi Tekkaman Blade,"Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space",TV,49,7.58,8546
8654,25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",OVA,3,5.25,81
5368,24763,Robot Girls Z Specials,"Comedy, Mecha, Parody",Special,3,6.48,1592
9811,19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen",OVA,1,6.08,90
7067,5624,Biohazard 4D-Executer,"Action, Adventure, Horror, Military",Special,1,5.75,2423
72,16894,Kuroko no Basket 2nd Season,"Comedy, School, Shounen, Sports",TV,25,8.58,243325
5865,7405,Jankenman,"Adventure, Super Power",TV,51,6.33,255
7929,2475,6 Angels,"Action, Sci-Fi",ONA,6,4.59,1890
5560,8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy",TV,10,6.42,787
6049,9794,Tono to Issho 1.5,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,6.27,462
1391,879,Simoun,"Drama, Magic, Military, Romance, Shoujo Ai",TV,26,7.56,24664
170,513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061
8589,30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44
7185,10258,Gokicha!!,Comedy,ONA,2,5.66,5615
852,8426,Hourou Musuko,"Drama, School, Slice of Life",TV,11,7.8,53426
11616,1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,OVA,1,6.36,2181
4779,10917,Pokemon: Pikachu no Fuyuyasumi (2001),"Adventure, Comedy, Fantasy, Kids",OVA,3,6.64,4079
6927,10813,Alps no Shoujo Heidi Pilot,"Comedy, Drama, Slice of Life",Special,1,5.84,419
1162,1251,Fushigi no Umi no Nadia,"Adventure, Comedy, Historical, Romance, Sci-Fi",TV,39,7.65,24229
7042,5648,Bouken Shite mo Ii Koro,"Comedy, Seinen",OVA,3,5.77,369
10222,17221,Shin Kabukichou Story Hana no Asukagumi!,"Adventure, Drama, Shoujo",OVA,1,6.0,122
11429,3171,Ryoujoku Hitozuma Onsen,Hentai,OVA,2,6.63,2099
3084,10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunaku Kiseki no Melody♪,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.09,2874
8488,28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196
1250,4981,Casshern Sins,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,7.61,80307
6498,2906,Rokushin Gattai GodMars: Juunanasai no Densetsu,"Action, Mecha, Sci-Fi, Space",OVA,1,6.09,408
2633,3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,7.21,689
5353,8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",Movie,1,6.48,340
10889,13167,Zoobles!,Kids,TV,26,5.57,109
184,7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899
3373,3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,"Action, Fantasy, Historical, Military, Shoujo",Special,1,7.01,2355
9417,19971,Machi Ichiban no Kechinbou,"Drama, Historical, Music, Supernatural",Special,1,5.61,117
11276,203,Words Worth,"Adventure, Demons, Fantasy, Hentai, Magic",OVA,5,6.9,5080
8410,33534,Curly,Comedy,ONA,1,4.7,54
3482,18095,Nourin,"Comedy, Ecchi, Romance, School",TV,12,6.98,76069
10656,4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",Movie,1,6.3,277
6563,8724,Nobiro Nobiro Daisuki na Ki,"Fantasy, Music",Music,1,6.06,168
657,10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,"Action, Adventure, Demons, Fantasy, Military, Seinen, Supernatural",Movie,1,7.91,77103
7795,10436,Animal Dance,"Dementia, Music",Movie,1,4.98,412
6268,29975,Gunslinger Stratos,"Action, Sci-Fi",ONA,1,6.19,2666
8985,28021,Ishii Hisaichi no Nanda Kanda Gekijou,"Comedy, Martial Arts, Sci-Fi, Space",OVA,2,8.0,62
4704,4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",Movie,1,6.66,923
5084,19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",TV,12,6.56,56131
3124,3407,Blassreiter,"Action, Sci-Fi",TV,24,7.07,55444
4926,3570,Yadosagashi,"Adventure, Fantasy, Kids, Slice of Life",Special,1,6.6,1113
5731,835,Sister Princess: Re Pure,"Drama, Romance",TV,13,6.37,5782
9660,19797,Nanbo no Monjai! 2: Yankee Gurentai,"Action, Comedy",OVA,1,5.0,56
6227,16211,Bakumatsu Gijinden Roman,"Fantasy, Historical",TV,12,6.2,7816
11598,9287,Inyouchuu Shoku Special,"Demons, Fantasy, Hentai, Horror, Supernatural",OVA,1,6.38,1492
11445,21393,Shiiba-san no Ura no Kao. with Imouto Lip,Hentai,OVA,1,6.61,1786
6537,22735,Oreca Battle,Game,TV,51,6.07,1632
8990,10760,Issunboushi,Drama,Movie,1,6.0,120
3683,25383,Doraemon Movie 35: Nobita no Space Heroes,"Comedy, Kids, Shounen, Space",Movie,1,6.91,493
10729,30207,Watashi wa Tofu Desu,"Kids, Music",Music,1,4.46,55
4082,21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,"Music, Shoujo, Sports",Movie,1,6.81,777
975,6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,7.74,101734
507,3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,25,8.02,95551
1854,332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,38,7.42,1625
10047,33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",ONA,1,5.81,107
10418,6482,Sugar Bunnies Chocolate!,Kids,TV,26,6.95,203
9355,28109,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1,7.75,61
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,1,7.34,21212
222,1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233
5177,31338,Hundred,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,92396
10592,6124,Toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6.3,92
478,8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2,8.04,103105
11740,2137,Haitokuzuma,Hentai,OVA,2,6.17,2446
5131,32502,BlazBlue: Alter Memory Specials,Comedy,Special,6,6.54,952
10823,27467,Yoligongju Loopy,"Kids, Magic",TV,6,5.47,62
6695,510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"Comedy, Drama, Harem, Romance, School",TV,13,5.99,3334
3996,1103,Shinkon Gattai Godannar!!,"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,6.83,8688
3745,21325,Pupipo!,"Comedy, School, Slice of Life, Supernatural",TV,15,6.9,12781
11772,4356,Innocent Blue,Hentai,OVA,2,6.12,1625
5358,3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",TV,47,6.48,632
5622,2075,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",TV,51,6.4,297
6919,4103,Oval x Over,Cars,OVA,1,5.85,557
9184,22625,Kero Kero Keroppi no Dai Bouken,"Adventure, Fantasy, Kids",OVA,1,6.0,75
3639,8908,Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson,"Comedy, School",Special,1,6.93,4037
5751,28713,Isuca: Gokuraku,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1,6.36,9464
7990,2318,Dog Soldier,"Action, Military, Seinen",OVA,1,4.24,827
3975,9095,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,"Adventure, Historical",Special,1,6.83,285
7709,21891,Natsumi Step!,Music,Music,1,5.12,136
10673,29800,Urameshi Denwa,Kids,Movie,1,4.02,94
11794,3056,Natural,Hentai,OVA,2,6.08,1084
12129,2977,Youjuu Sensen Adventure Kid,"Demons, Fantasy, Hentai, Horror",OVA,3,5.49,1152
4961,562,Sakura Taisen: Le Nouveau Paris,"Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.59,1608
1567,31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,"Mystery, Shounen",TV,22,7.5,3676
3856,12027,Anne no Nikki: Anne Frank Monogatari,"Drama, Historical",Special,1,6.86,385
12202,5383,My Life As,"Comedy, Hentai, Yuri",OVA,1,5.24,778
12007,8471,Naoko no Tropic Angel: Hyouryuu,Hentai,OVA,1,5.74,204
664,33221,Mobile Suit Gundam Thunderbolt: December Sky,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.92,2833
10435,17991,Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,"Comedy, Ecchi, Game",OVA,1,5.76,161
2499,3868,Rose of Versailles Movie,"Drama, Historical, Romance, Shoujo",Movie,1,7.25,1824
6891,12907,Sekiei Ayakashi Mangatan,"Fantasy, Historical, Supernatural",ONA,3,5.87,2615
10332,10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,"Comedy, Fantasy, Kids",Movie,1,5.89,124
5005,28511,Precure All Stars Movie: Haru no Carnival♪,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988
5769,24531,Ane Log: Moyako Neesan no Tomaranai Monologue,"Comedy, Ecchi, School, Shounen",OVA,3,6.35,9588
8950,20079,Ijiwaru Baasan,"Comedy, Slice of Life",TV,39,7.33,87
11967,3644,Uchiyama Aki,Hentai,OVA,3,5.82,744
